date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:28:41	645911/645911	---M--	200	added ('OK')	image/jpeg	etag:%229db17-5b9dbaacf24d0%22	http://justyle.com.vn/uploads/source/sanpham/T%c3%b3c%20nguy%c3%aan%20%c4%91%e1%ba%a7u/JS190527Web-3.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/sanpham/T%c3%b3c%20nguy%c3%aan%20%c4%91%e1%ba%a7u/JS190527Web-3.jpg	(from http://justyle.com.vn/vi/gioi-thieu)
10:28:58	49464/49464	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:28:59%20GMT	http://justyle.com.vn/vi/bob-keratin-ho-ngoc-ha-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/bob-keratin-ho-ngoc-ha-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/gioi-thieu)
10:28:59	49362/49362	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:00%20GMT	http://justyle.com.vn/vi/bob-ngo-nha-phuong-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/bob-ngo-nha-phuong-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:00	49506/49506	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:01%20GMT	http://justyle.com.vn/vi/sieu-da-dai-thang-bich-phuong-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/sieu-da-dai-thang-bich-phuong-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:01	49325/49325	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:02%20GMT	http://justyle.com.vn/vi/mai-do-son-tung-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/mai-do-son-tung-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:10	77666/77666	---M--	200	added ('OK')	image/jpeg	etag:%2212f62-5b9db432e2758%22	http://justyle.com.vn/uploads/source/35f9fcf5b85a5e04074b.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/35f9fcf5b85a5e04074b.jpg	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:11	60381/60381	---M--	200	added ('OK')	image/jpeg	etag:%22ebdd-5b9db46c2e6d5%22	http://justyle.com.vn/uploads/source/ae6fc26a86c5609b39d4.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/ae6fc26a86c5609b39d4.jpg	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:11	49518/49518	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:12%20GMT	http://justyle.com.vn/vi/nguyen-dau-sieu-da-ho-ngoc-ha-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/nguyen-dau-sieu-da-ho-ngoc-ha-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:12	49328/49328	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:13%20GMT	http://justyle.com.vn/vi/xoan-70cm-bich-phuong-phi-nhuom-tuy-mau	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/xoan-70cm-bich-phuong-phi-nhuom-tuy-mau.html	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:14	81628/81628	---M--	200	added ('OK')	image/jpeg	etag:%2213edc-5b9db459674c6%22	http://justyle.com.vn/uploads/source/6d98009c4433a26dfb22.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/6d98009c4433a26dfb22.jpg	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:14	47994/47994	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:15%20GMT	http://justyle.com.vn/vi/duoi-ngua-moc-tao-do-xoe-ngoc-trinh-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/duoi-ngua-moc-tao-do-xoe-ngoc-trinh-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:15	85193/85193	---M--	200	added ('OK')	image/jpeg	etag:%2214cc9-5b9db42e0e600%22	http://justyle.com.vn/uploads/source/1f6a5a6d1ec2f89ca1d3.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/1f6a5a6d1ec2f89ca1d3.jpg	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:15	49406/49406	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:16%20GMT	http://justyle.com.vn/vi/bob-ngang-vai-nha-phuong-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/bob-ngang-vai-nha-phuong-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:24	72152/72152	---M--	200	added ('OK')	image/jpeg	etag:%22119d8-5b9db43145dc8%22	http://justyle.com.vn/uploads/source/35726c7928d6ce8897c7.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/35726c7928d6ce8897c7.jpg	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:25	49354/49354	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:26%20GMT	http://justyle.com.vn/vi/bob-ngang-vai-ny-saki-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/bob-ngang-vai-ny-saki-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:25	83138/83138	---M--	200	added ('OK')	image/jpeg	etag:%22144c2-5b9db47f786a3%22	http://justyle.com.vn/uploads/source/d2e47de83947df198656.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/d2e47de83947df198656.jpg	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:26	49338/49338	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:27%20GMT	http://justyle.com.vn/vi/bob-ben-lo-ben-boi-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/bob-ben-lo-ben-boi-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:27	64931/64931	---M--	200	added ('OK')	image/jpeg	etag:%22fda3-5b9db4831d853%22	http://justyle.com.vn/uploads/source/df4f0bbf921774492d06.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/df4f0bbf921774492d06.jpg	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:28	5555/5555	---M--	200	added ('OK')	application/javascript	etag:%2215b3-5b9db3fed4c6b%22	http://justyle.com.vn/plugins/flexible/jquery.easing.min.js	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/plugins/flexible/jquery.easing.min.js	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:29	2810/2810	---M--	200	added ('OK')	application/javascript	etag:%22afa-5b9db3fee61c3%22	http://justyle.com.vn/plugins/flexible/jquery.easy-ticker.min.js	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/plugins/flexible/jquery.easy-ticker.min.js	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:29	85612/85612	---M--	200	added ('OK')	image/jpeg	etag:%2214e6c-5b9db45bc8ac6%22	http://justyle.com.vn/uploads/source/826b0f6e4bc1ad9ff4d0.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/826b0f6e4bc1ad9ff4d0.jpg	(from http://justyle.com.vn/vi/gioi-thieu)
10:29:29	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:29:30%20GMT	http://justyle.com.vn/trang-chu/lang/vi?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL3ZpL3Nhbi1waGFt	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/vi3883	(from http://justyle.com.vn/vi/san-pham)
10:29:29	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:29:30%20GMT	http://justyle.com.vn/trang-chu/lang/en?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL2VuL3Nhbi1waGFt	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/en902f	(from http://justyle.com.vn/vi/san-pham)
10:29:30	42390/42390	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:31%20GMT	http://justyle.com.vn/en/san-pham	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/en/san-pham.html	(from http://justyle.com.vn/vi/san-pham)
10:29:30	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:29:31%20GMT	http://justyle.com.vn/trang-chu/lang/vi?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL3ZpL3Nhbi1waGFt	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/vi3883	(from http://justyle.com.vn/vi/san-pham)
10:29:30	49516/49516	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:31%20GMT	http://justyle.com.vn/vi/mai-nam-lam-phong-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/mai-nam-lam-phong-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/san-pham)
10:29:31	49692/49692	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:32%20GMT	http://justyle.com.vn/vi/mai-nam-sieu-phong-trong-hieu-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/mai-nam-sieu-phong-trong-hieu-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/san-pham)
10:29:36	28561/28561	---M--	200	added ('OK')	image/jpeg	etag:%226f91-5b9db454101c6%22	http://justyle.com.vn/uploads/source/65578928_2312884218792289_7217289599981191168_n.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/65578928_2312884218792289_7217289599981191168_n.jpg	(from http://justyle.com.vn/vi/san-pham)
10:29:36	49358/49358	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:37%20GMT	http://justyle.com.vn/vi/sieu-da-keratin-70cm-chua-bao-gom-phi-uon-nhuom-1	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/sieu-da-keratin-70cm-chua-bao-gom-phi-uon-nhuom-1.html	(from http://justyle.com.vn/vi/san-pham)
10:29:37	35475/35475	---M--	200	added ('OK')	image/jpeg	etag:%228a93-5b9db451fb26e%22	http://justyle.com.vn/uploads/source/64918311_2363482543711749_3747860330177363968_n.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/64918311_2363482543711749_3747860330177363968_n.jpg	(from http://justyle.com.vn/vi/san-pham)
10:29:37	49514/49514	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:38%20GMT	http://justyle.com.vn/vi/nguyen-dau-sieu-da-toc-moc-70cm-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/nguyen-dau-sieu-da-toc-moc-70cm-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/san-pham)
10:29:57	49433/49433	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:29:58%20GMT	http://justyle.com.vn/vi/mai-mua-cot-xoa-thanh-xuan-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/mai-mua-cot-xoa-thanh-xuan-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/san-pham)
10:29:59	49358/49358	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:00%20GMT	http://justyle.com.vn/vi/sieu-da-so-le-qua-vai-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/sieu-da-so-le-qua-vai-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/san-pham)
10:30:09	49061/49061	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:10%20GMT	http://justyle.com.vn/vi/san-pham?page=2&status=0	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/san-pham3366.html	(from http://justyle.com.vn/vi/san-pham)
10:30:09	47497/47497	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:10%20GMT	http://justyle.com.vn/vi/san-pham?page=3&status=0	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/san-phamf2d8.html	(from http://justyle.com.vn/vi/san-pham)
10:30:10	42900/42900	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:11%20GMT	http://justyle.com.vn/vi/san-pham?page=4&status=0	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/san-pham6f60.html	(from http://justyle.com.vn/vi/san-pham)
10:30:10	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:11%20GMT	http://justyle.com.vn/trang-chu/lang/vi?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL3ZpL25vaS10b2M=	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/vi65fe	(from http://justyle.com.vn/vi/noi-toc)
10:30:10	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:12%20GMT	http://justyle.com.vn/trang-chu/lang/en?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL2VuL25vaS10b2M=	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/end069	(from http://justyle.com.vn/vi/noi-toc)
10:30:11	42281/42281	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:12%20GMT	http://justyle.com.vn/en/noi-toc	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/en/noi-toc.html	(from http://justyle.com.vn/vi/noi-toc)
10:30:11	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:12%20GMT	http://justyle.com.vn/trang-chu/lang/vi?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL3ZpL25vaS10b2M=	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/vi65fe	(from http://justyle.com.vn/vi/noi-toc)
10:30:11	49522/49522	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:12%20GMT	http://justyle.com.vn/vi/nguyen-dau-sieu-da-uon-xoan-lon-chua-bao-gom-phi-uon-nhuom	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/nguyen-dau-sieu-da-uon-xoan-lon-chua-bao-gom-phi-uon-nhuom.html	(from http://justyle.com.vn/vi/noi-toc)
10:30:12	48861/48861	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:13%20GMT	http://justyle.com.vn/vi/noi-toc?page=2&status=0	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/noi-toc3366.html	(from http://justyle.com.vn/vi/noi-toc)
10:30:13	42264/42264	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:13%20GMT	http://justyle.com.vn/vi/noi-toc?page=3&status=0	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/noi-tocf2d8.html	(from http://justyle.com.vn/vi/noi-toc)
10:30:13	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:14%20GMT	http://justyle.com.vn/trang-chu/lang/vi?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL3ZpL2N1Yy1ib2k=	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/vie820	(from http://justyle.com.vn/vi/cuc-boi)
10:30:13	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:14%20GMT	http://justyle.com.vn/trang-chu/lang/en?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL2VuL2N1Yy1ib2k=	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/en7dc7	(from http://justyle.com.vn/vi/cuc-boi)
10:30:14	34477/34477	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:15%20GMT	http://justyle.com.vn/en/cuc-boi	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/en/cuc-boi.html	(from http://justyle.com.vn/vi/cuc-boi)
10:30:14	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:15%20GMT	http://justyle.com.vn/trang-chu/lang/vi?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL3ZpL2N1Yy1ib2k=	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/vie820	(from http://justyle.com.vn/vi/cuc-boi)
10:30:14	45601/45601	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:15%20GMT	http://justyle.com.vn/vi/combo-mai-phong-cuc-bui	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/combo-mai-phong-cuc-bui.html	(from http://justyle.com.vn/vi/cuc-boi)
10:30:24	55307/55307	---M--	200	added ('OK')	image/jpeg	etag:%22d80b-5b9db42b60571%22	http://justyle.com.vn/uploads/source/12.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/12.jpg	(from http://justyle.com.vn/vi/cuc-boi)
10:30:24	45095/45095	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:25%20GMT	http://justyle.com.vn/vi/cuc-boi-dau	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/cuc-boi-dau.html	(from http://justyle.com.vn/vi/cuc-boi)
10:30:30	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:31%20GMT	http://justyle.com.vn/trang-chu/lang/vi?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL3ZpL21haS1waG9uZw==	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/vi.93d9d9.delayed	(from http://justyle.com.vn/vi/mai-phong)
10:30:30	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:32%20GMT	http://justyle.com.vn/trang-chu/lang/en?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL2VuL21haS1waG9uZw==	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/enc93c	(from http://justyle.com.vn/vi/mai-phong)
10:30:31	34084/34084	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:32%20GMT	http://justyle.com.vn/en/mai-phong	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/en/mai-phong.html	(from http://justyle.com.vn/vi/mai-phong)
10:30:31	0/-1	---M--	302	error ('')			http://justyle.com.vn/trang-chu/lang/vi?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL3ZpL21haS1waG9uZw==	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/vi.96d9d9.delayed	(from http://justyle.com.vn/vi/mai-phong)
10:30:31	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:32%20GMT	http://justyle.com.vn/trang-chu/lang/vi?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL3ZpL3RvYy1uZ3V5ZW4tZGF1	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/vi926a	(from http://justyle.com.vn/vi/toc-nguyen-dau)
10:30:31	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:33%20GMT	http://justyle.com.vn/trang-chu/lang/en?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL2VuL3RvYy1uZ3V5ZW4tZGF1	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/ene013	(from http://justyle.com.vn/vi/toc-nguyen-dau)
10:30:32	42411/42411	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:33%20GMT	http://justyle.com.vn/en/toc-nguyen-dau	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/en/toc-nguyen-dau.html	(from http://justyle.com.vn/vi/toc-nguyen-dau)
10:30:32	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:33%20GMT	http://justyle.com.vn/trang-chu/lang/vi?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL3ZpL3RvYy1uZ3V5ZW4tZGF1	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/vi926a	(from http://justyle.com.vn/vi/toc-nguyen-dau)
10:30:32	48934/48934	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:33%20GMT	http://justyle.com.vn/vi/toc-nguyen-dau?page=2&status=0	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/toc-nguyen-dau3366.html	(from http://justyle.com.vn/vi/toc-nguyen-dau)
10:30:33	47613/47613	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:34%20GMT	http://justyle.com.vn/vi/toc-nguyen-dau?page=3&status=0	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/toc-nguyen-dauf2d8.html	(from http://justyle.com.vn/vi/toc-nguyen-dau)
10:30:33	38555/38555	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:34%20GMT	http://justyle.com.vn/vi/toc-nguyen-dau?page=4&status=0	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/toc-nguyen-dau6f60.html	(from http://justyle.com.vn/vi/toc-nguyen-dau)
10:30:34	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:35%20GMT	http://justyle.com.vn/trang-chu/lang/vi?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL3ZpL2R1b2ktbmd1YS0x	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/vie437	(from http://justyle.com.vn/vi/duoi-ngua-1)
10:30:34	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:35%20GMT	http://justyle.com.vn/trang-chu/lang/en?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL2VuL2R1b2ktbmd1YS0x	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/en9917	(from http://justyle.com.vn/vi/duoi-ngua-1)
10:30:34	37258/37258	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:35%20GMT	http://justyle.com.vn/en/duoi-ngua-1	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/en/duoi-ngua-1.html	(from http://justyle.com.vn/vi/duoi-ngua-1)
10:30:34	2/2	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2007%20Jun%202021%2003:30:35%20GMT	http://justyle.com.vn/trang-chu/lang/vi?redirect=aHR0cDovL2p1c3R5bGUuY29tLnZuL3ZpL2R1b2ktbmd1YS0x	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/trang-chu/lang/vie437	(from http://justyle.com.vn/vi/duoi-ngua-1)
10:30:35	47868/47868	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:36%20GMT	http://justyle.com.vn/vi/duoi-ngua-7	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/duoi-ngua-7.html	(from http://justyle.com.vn/vi/duoi-ngua-1)
10:30:35	67744/67744	---M--	200	added ('OK')	image/jpeg	etag:%22108a0-5b9db44fe2496%22	http://justyle.com.vn/uploads/source/6.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/6.jpg	(from http://justyle.com.vn/vi/cuc-boi)
10:30:35	48629/48629	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:36%20GMT	http://justyle.com.vn/vi/duoi-ngua-6	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/duoi-ngua-6.html	(from http://justyle.com.vn/vi/duoi-ngua-1)
10:30:36	48614/48614	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:37%20GMT	http://justyle.com.vn/vi/duoi-ngua-5	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/duoi-ngua-5.html	(from http://justyle.com.vn/vi/duoi-ngua-1)
10:30:44	48853/48853	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:45%20GMT	http://justyle.com.vn/vi/duoi-ngua-4	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/duoi-ngua-4.html	(from http://justyle.com.vn/vi/duoi-ngua-1)
10:30:46	60007/60007	---M--	200	added ('OK')	image/jpeg	etag:%22ea67-5b9db42d3fd50%22	http://justyle.com.vn/uploads/source/18.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/18.jpg	(from http://justyle.com.vn/vi/duoi-ngua-1)
10:30:47	48869/48869	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:30:48%20GMT	http://justyle.com.vn/vi/duoi-ngua-3	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/duoi-ngua-3.html	(from http://justyle.com.vn/vi/duoi-ngua-1)
10:31:01	147413/147413	---M--	200	added ('OK')	image/jpeg	etag:%2223fd5-5b9db7b32ce28%22	http://justyle.com.vn/uploads/source/%c4%91u%c3%b4i%20ng%e1%bb%a5a%205%20a.jpg	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/uploads/source/%c4%91u%c3%b4i%20ng%e1%bb%a5a%205%20a.jpg	(from http://justyle.com.vn/vi/duoi-ngua-1)
10:31:01	47728/47728	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2003:31:02%20GMT	http://justyle.com.vn/vi/nguyen-dau-sieu-da-phi-nhuom-tuy-mau	C:/Users/Admin/Desktop/justyle/Justyle/justyle.com.vn/vi/nguyen-dau-sieu-da-phi-nhuom-tuy-mau.html	(from http://justyle.com.vn/vi/duoi-ngua-1)
